"","time_jjj","t2m_2016_changpin","d2m_2016_changpin","u10_2016_changpin","v10_2016_changpin","blh_2016_changpin","sp_2016_changpin","e_2016_changpin","tp_2016_changpin","fal_2016_changpin","wind_direction","wind_speed"
"8188",8187,5.28476971942121,-7.03793208998451,1.03992957120601,-0.176896981280692,986.537065392675,95872.4241002625,-8.84751791545672e-05,-1.73472347597681e-18,0.101586720357421,-252.41478183201,1.05486779032016
"8189",8188,5.27501507894249,-6.82702575579282,1.1830695308592,0.131183277974352,1196.76427208306,95812.0764700609,-0.000112751750298089,-1.73472347597681e-18,0.101586720357421,262.865452124828,1.19032036329196
"8190",8189,7.68441127718717,-8.25879710698069,1.21276110143741,0.560514113995928,1341.71998985618,95703.0849924847,-0.000123016843651986,-1.73472347597681e-18,0.101586720357421,204.814741404128,1.33602603311026
"8191",8190,7.6100321435369,-8.82193876219355,0.999602214152021,1.13091079613888,1311.23787320447,95661.756009377,-0.000116516866655996,-1.73472347597681e-18,0.101586720357421,130.291856364626,1.50935874309625
"8192",8191,7.30154163839728,-8.28271432013645,0.538718133534956,1.64846676000225,677.822802455291,95617.5010805625,-8.60774931157009e-05,-1.73472347597681e-18,0.101586720357421,56.8545542396904,1.73426061658325
"8193",8192,4.25199715873634,-4.51575324810449,-0.195594291063579,1.67818966403451,174.370886669561,95628.4733769628,-3.95286665017723e-05,-1.73472347597681e-18,0.101586720357421,-20.8849106115145,1.68954954800649
"8194",8193,5.66520069809144,-6.38564445846379,-0.0701806422033585,1.96173673265975,54.9273752245094,95620.4270262692,-4.14406550631509e-06,-1.73472347597681e-18,0.101611271237561,-6.43671005990826,1.96299167874106
"8195",8194,2.45470465053154,-5.25609970988046,1.01245378947692,1.56779030620039,44.1592361899347,95584.5841913616,-3.22753381871836e-07,-1.73472347597681e-18,0.101832229158823,103.213019693768,1.86628752341168
"8196",8195,2.16084610611,-5.23761822698737,1.304494759791,1.26773051311279,41.1772899957446,95509.6068326263,-2.47825693157279e-07,-1.73472347597681e-18,0.101832229158823,143.94419441828,1.81902370303396
"8197",8196,2.21083863856347,-5.21152672172656,1.52252838254446,1.02994728085468,47.9695007713995,95504.8521708529,-4.16412992765031e-07,-1.73472347597681e-18,0.101844504598893,175.686541866722,1.83817411498297
"8198",8197,1.33170166541851,-5.37786006776435,1.78532094005015,0.961065630240233,54.8445433857819,95450.3564320648,-4.91340681479588e-07,-1.73472347597681e-18,0.101844504598893,193.854295838554,2.02756455004782
"8199",8198,0.625709560770872,-5.04519337568877,1.79462725321646,0.832738171561257,52.5252519014116,95345.3881298354,-6.97391825444727e-07,-1.73472347597681e-18,0.101844504598893,204.542444369427,1.97841852002109
"8200",8199,-0.720430825292965,-4.54728048362801,1.89566722473635,0.75583605477937,52.5252519014116,95265.6561093266,-3.04021459693197e-07,-1.73472347597681e-18,0.101844504598893,214.451258192424,2.04079454346685
"8201",8200,-1.34716647605097,-4.5853305954667,1.94308510610753,0.722810605854634,54.6788797083268,95177.1462516976,-3.41485304050475e-07,-1.73472347597681e-18,0.101844504598893,218.639896882371,2.07317025386553
"8202",8201,-1.13134505545918,-4.11459635471925,1.62844308953242,-0.206619885312955,45.9815366419393,95081.3215298018,-9.03442969409757e-07,3.18418630317324e-05,0.101844504598893,-260.025994224998,1.64149891040251
"8203",8202,-0.644832361582871,-4.05154188367226,1.39135368267653,-0.326926877824495,30.9061419935351,95024.2655885203,-1.29681333516129e-06,0.000117978184822704,0.101832229158823,-241.202241707544,1.4292467434777
"8204",8203,-0.205873540040272,-4.51466610205193,0.919390657813859,-0.527438532010396,24.7765859277001,94955.8716076252,-1.18442180208945e-06,0.000120019329888841,0.104716957575293,-188.991464840935,1.05993895424439
"8205",8204,-0.057115272739793,-4.23961815076075,0.636212842896259,-1.06245080459113,25.0250814438828,94872.482154983,-9.40906813767036e-07,0.000348219348282931,0.111407072413491,-97.1187599546742,1.23837332563427
"8206",8205,-0.693605563976462,-4.02218894025384,0.715094925924948,-1.26768038005199,22.8714536369675,94784.7037837807,-1.12822603555354e-06,0.0001477789027883,0.111480725053911,-92.4483454838356,1.45546360279204
"8207",8206,-2.02877197950176,-5.47787750459753,0.828543314999918,-1.74607759733318,29.5808325738949,94847.6116164757,-4.5387683712231e-07,4.08229013225403e-07,0.110719647769566,-79.7497362011421,1.9326849201926
"8208",8207,-2.76768599576508,-6.1116836532251,0.779795960319267,-1.56679658888461,20.5521621525977,94829.3244558085,6.13842727060338e-07,-1.73472347597681e-18,0.110658270569215,-83.1251845282545,1.750123792956
"8209",8208,-1.99097274764671,-5.65834374931825,0.47756236129923,-0.894964599329965,17.4045522809529,94868.0932364229,-1.29681333516129e-06,-1.73472347597681e-18,0.110596893368865,-88.2311330897825,1.01440989889864
"8210",8209,-0.0132193905855047,-4.4570473612676,0.905209609179488,-1.85694874729479,35.876052317185,94941.6076223048,-2.64350528989006e-05,-1.73472347597681e-18,0.110535516168515,-81.643441724617,2.0658322987674
"8211",8210,4.16176673430817,-6.43565317688041,0.963263277026445,-2.05085531169575,1152.53207020258,94970.8670793722,-8.84939110767459e-05,-1.73472347597681e-18,0.110437312647954,-79.0390378367405,2.26580750514654
"8212",8211,3.52283778295174,-9.92865344367368,2.15624399339293,-3.22137158001391,1425.87713800332,94960.992012612,-0.000146806384818863,-1.73472347597681e-18,0.110290007367113,-106.17516959037,3.87641883902712
"8213",8212,3.55941768474696,-12.4845338131822,3.1910173859322,-4.03521299994492,1513.26472786083,94915.2741109441,-0.000141861157363701,-1.73472347597681e-18,0.110118151206132,-120.438274834817,5.14446653330023
"8214",8213,5.00920112589728,-13.6619129880771,3.30535209054682,-4.45841053830905,1461.41199681742,94911.2509355973,-0.000132120557830806,-1.73472347597681e-18,0.10993401960508,-114.832426508717,5.55002495224908
"8215",8214,4.77996707464723,-13.1542157815435,2.84845642985817,-4.4895488187238,1401.19325006253,94913.4453948774,-0.0001211623833563,-1.73472347597681e-18,0.109786714324239,-101.767653568256,5.31693075265276
"8216",8215,4.7202199017151,-12.9052593355131,2.17884503965395,-4.04559242674984,1312.97734181774,95003.4182253598,-0.000100014043216612,-1.73472347597681e-18,0.109627133603328,-88.9249367293268,4.59501727855297
"8217",8216,2.39739613771906,-14.1978759919766,1.37141158303444,-3.44122671142716,1135.22021590853,95049.1361270276,-6.25127350149676e-05,-1.73472347597681e-18,0.109590307283118,-68.2620036208609,3.7044312666752
"8218",8217,2.73149257411529,-16.9211768535754,0.974785379041872,-2.9340501743687,990.927152845232,95175.3175356309,-2.20517831090981e-05,-1.73472347597681e-18,0.109590307283118,-57.7366260702421,3.09174011859128
"8219",8218,0.322096375870615,-17.2984165338049,0.797522271112231,-2.79534328888481,786.249679349586,95233.8364497658,-9.66998254901482e-06,-1.73472347597681e-18,0.102225043241065,-50.0256326122066,2.90688594128379
"8220",8219,0.0635984031844146,-17.1353446259247,0.755422282978942,-2.53161148961441,766.701365409896,95334.7815766484,-8.15269685254473e-06,-1.73472347597681e-18,0.102225043241065,-52.1971955035053,2.64191588813286
"8221",8220,0.234304611562095,-16.7863707430612,0.661915993546056,-2.22353123035937,715.345625398848,95471.5695384386,-7.15990497707664e-06,-1.73472347597681e-18,0.102249594121205,-52.0799910976394,2.31996205031365
"8222",8221,-0.0632119230389776,-16.03950140497,0.56397812641493,-2.7217437169954,632.679450348805,95543.9866946805,-6.67287500043191e-06,-1.73472347597681e-18,0.102249594121205,-36.7776934253397,2.77956115026786
"8223",8222,-1.19596954863073,-15.0154098234825,0.0649824775929923,-2.81846110313213,455.41931547196,95596.2879741886,-5.47403198099879e-06,-1.73472347597681e-18,0.102249594121205,-4.14934732018702,2.81921012204888
"8224",8223,-3.78582659573181,-14.0391526683065,-0.353358457120959,-2.52689356833945,58.9861353221568,95666.8764143638,-4.10660166195781e-06,-1.73472347597681e-18,0.102249594121205,25.0088590221268,2.55148061033867
"8225",8224,-3.88459233057893,-13.1476929052283,-0.333416357478875,-2.36412528435325,59.6487900319767,95695.7701282178,-3.28239708609747e-06,-1.73472347597681e-18,0.102249594121205,25.2193610462808,2.38752064442442
"8226",8225,-4.08090447021323,-13.5021025183545,-0.20002586876182,-2.14804448995997,69.6714425180039,95713.3258024583,-3.151273630847e-06,-1.73472347597681e-18,0.102249594121205,16.7133992009055,2.15733759041586
"8227",8226,-3.65048095908952,-13.6651744262347,-0.0848048486075539,-2.01641448638852,77.1263080034787,95761.9696498329,-3.56337591877717e-06,-1.73472347597681e-18,0.102249594121205,7.56584628834116,2.01819702786047
"8228",8227,-3.42368556795924,-13.6999630999158,0.055233006656862,-2.1324753497526,79.4455994878485,95819.3913343278,-3.71323129620628e-06,-1.73472347597681e-18,0.102249594121205,-4.66111783663988,2.1331905218069
"8229",8228,-3.90288228147654,-12.8846035605149,0.421724482301394,-2.22919273588933,70.8310882601886,95873.8870731158,-3.41352054134794e-06,-1.73472347597681e-18,0.102249594121205,-33.6551238754435,2.26873352175043
"8230",8229,-4.0955364309313,-12.0181481566449,0.563534968645106,-1.69653942394607,64.0388774845342,95877.5445052493,-3.0576140199538e-06,-1.73472347597681e-18,0.102249594121205,-57.7261410273046,1.78768500522019
"8231",8230,-2.95180483480095,-12.5421525539666,0.661915993546056,-1.28655206515184,126.659747562522,95909.3641648101,-2.60804788766635e-06,-1.73472347597681e-18,0.102446001162327,-85.5307727691259,1.44684104132366
"8232",8231,-2.32141119386347,-14.7197060971931,0.341512925963231,-1.03272790055887,95.017985168618,95888.5168016496,-1.9711625335924e-06,-1.73472347597681e-18,0.102446001162327,-57.4865622036242,1.08773066298266
"8233",8232,-2.7689053258249,-14.0728541959351,0.286561362505043,-0.739273197256207,61.6367541614363,95978.1238889186,-1.93369868923513e-06,-1.73472347597681e-18,0.102446001162327,-66.5628584851486,0.792869645441268
"8234",8233,-3.14202032413607,-13.1216013999675,0.233825587895975,0.0915527392646673,211.065391225842,96044.689153747,-1.5439414580037e-05,-1.73472347597681e-18,0.102433725722257,215.568320661102,0.251110154358127
"8235",8234,0.407449480059427,-12.7497974500006,-0.0648627489654693,0.801599891146505,379.131192003935,96066.2680033342,-5.25098885715721e-05,-1.73472347597681e-18,0.102433725722257,-14.5333267322577,0.804219846614995
"8236",8235,0.0428697921671528,-11.6941786329897,-0.309485837908373,1.36397610712202,591.677690178694,96060.7818551341,-7.83412092559212e-05,-1.73472347597681e-18,0.102396899402046,-40.161944619,1.3986465974883
"8237",8236,-0.521680025538956,-11.2223572461897,-0.231046912649507,1.77868138719121,750.549156858034,95996.776792799,-9.4263343107768e-05,-1.73472347597681e-18,0.102360073081836,-23.2514215186679,1.79362486406309
"8238",8237,1.01955317009936,-11.0103637659455,-0.141972200914863,1.83671181887325,811.679053838928,95942.281054011,-9.69232760571354e-05,-1.73472347597681e-18,0.102360073081836,-13.8858377831999,1.84219065555694
"8239",8238,0.512311865205731,-10.6244269172958,-0.110951157027176,2.24009408788253,739.11836311364,95921.0679476371,-8.59838335048077e-05,-1.73472347597681e-18,0.102360073081836,-8.90806386832455,2.24284009278681
"8240",8239,-0.0278513513035819,-10.3787319094229,-0.173879560342198,2.26274011000235,569.147430044814,95933.5032168907,-5.86164952018098e-05,-1.73472347597681e-18,0.102372348521906,-13.8049135411524,2.26941113659871
"8241",8240,-1.64468301065199,-11.2691045264487,-0.236364805887396,1.81406579675343,415.328705527852,95942.281054011,-3.42649963695735e-05,-1.73472347597681e-18,0.102384623961976,-23.3218238897965,1.82939963824552
"8242",8241,-3.37857035574513,-9.15569260032163,-0.10164484386087,1.83859898738324,178.760974122118,95990.5591581722,-7.68439879807864e-06,-1.73472347597681e-18,0.102421450282187,-9.9409749862801,1.84140650338
"8243",8242,-4.84176642755364,-10.8190260606994,0.672994937791659,1.25640750205288,97.9999313628082,96015.7954398929,-1.5403283234837e-06,-1.73472347597681e-18,0.102617857323308,88.5166892253903,1.42530066916
"8244",8243,-4.4454841581055,-10.6429084001888,1.21453373251671,0.260926113035817,42.1712720604746,96096.990433255,-1.42793679041176e-06,-1.73472347597681e-18,0.102617857323308,244.651769620742,1.2422457984976
"8245",8244,-3.99677069608424,-10.3222003146911,1.34349264353552,-0.327870462079488,40.9287944795619,96092.2357714815,-1.5403283234837e-06,-1.73472347597681e-18,0.102630132763378,-239.657709667623,1.38292137272453
"8246",8245,-3.45416881945522,-10.0547623857677,1.24777056525352,-0.670391546641756,32.9769379617223,96103.2080678818,-1.42793679041176e-06,-1.73472347597681e-18,0.102630132763378,-194.000036257507,1.41645903905542
"8247",8246,-3.49440671142997,-9.54815232528659,0.904766451409664,-0.800606173830718,24.7765859277001,96118.2035396289,-1.27808141298265e-06,-1.73472347597681e-18,0.102630132763378,-152.352019166444,1.20812771558817
"8248",8247,-5.06856181868397,-9.75362292921562,0.749218074201404,-0.855334060620281,20.9663213462354,96113.4488778554,-1.12822603555354e-06,-1.73472347597681e-18,0.102630132763378,-129.484799234914,1.13706819407072
"8249",8248,-5.15513425293261,-9.79710877131703,0.591897065913848,-0.850144347217823,18.2328706682279,96124.7869174691,-1.05329834683898e-06,-1.73472347597681e-18,0.102630132763378,-109.474582417682,1.03589939074402
"8250",8249,-5.48435336908955,-9.94930921867183,0.515673929504103,-0.791642123408289,16.1620747000402,96095.1617171883,-1.03456642466034e-06,-1.73472347597681e-18,0.102630132763378,-103.924299977753,0.944784024592175
"8251",8250,-5.90014491949512,-9.81232881605246,0.488641305544833,-0.675109467916719,14.3397742480356,96101.0136086018,-9.59638735945675e-07,-1.73472347597681e-18,0.102630132763378,-112.773300360331,0.833392536056901
"8252",8251,-6.17205552283957,-9.81341596210501,0.464710785974331,-0.572730576250035,13.262960344578,96120.397998909,-3.04021459693197e-07,-1.73472347597681e-18,0.102630132763378,-122.69711844981,0.737547576480716
"8253",8252,-7.18897679274647,-10.1852199120718,0.487754990005185,-0.500546380743111,12.6003056347581,96073.5828676011,-4.5387683712231e-07,-1.73472347597681e-18,0.102630132763378,-139.04209480201,0.698893131708979
"8254",8253,-7.14508091059224,-10.4059105607363,0.453188683958905,-0.436382651403622,12.1861464411204,96054.5642205072,-4.5387683712231e-07,-1.73472347597681e-18,0.102630132763378,-144.771875683832,0.629134168293584
"8255",8254,-8.96066336969466,-11.2930217396045,0.659257046927112,-0.978000013769303,13.5942876994877,96032.98537092,-4.91340681479588e-07,-1.73472347597681e-18,0.102814264364429,-106.761986127325,1.17945066910652
"8256",8255,-9.08381570573852,-11.70287580141,0.508140247417093,-0.913836284429815,12.6831374734857,96035.5455734134,-5.10072603658227e-07,-1.73472347597681e-18,0.102814264364429,-91.3459638840144,1.04561143154883
"8257",8256,-8.18029213139675,-11.4136949514358,0.296753991210997,-0.615191867724696,13.3457921833055,96110.888675362,-9.78370658124314e-07,-1.73472347597681e-18,0.102814264364429,-80.9009146760394,0.683025596456133
"8258",8257,-6.24643465648984,-10.2026142489124,0.347273976970945,-0.947805317609544,26.8473818958873,96141.6111052828,-9.44519948287115e-06,-1.73472347597681e-18,0.102814264364429,-63.2174311288906,1.00942267419062
"8259",8258,0.244059252040813,-9.29702158715116,-0.371084767913923,-0.382126556741555,205.18433067619,96172.699278417,-3.24105360738878e-05,-1.73472347597681e-18,0.102801988924359,138.733127522203,0.532658061372291
"8260",8259,-0.202215549860796,-9.47313924766172,-0.534166827209192,0.280741382390659,385.26074806977,96153.3148881098,-5.5563191886691e-05,-1.73472347597681e-18,0.102789713484289,-195.642645000119,0.603448359909407
"8261",8260,-0.492416104102801,-9.59924818975571,-0.543029982605674,0.808676773058949,514.561248323394,96091.5042850549,-6.83570947347044e-05,-1.73472347597681e-18,0.102728336283939,-106.441974941411,0.974084023733966
"8262",8261,2.99608719710068,-8.78280150430231,-0.617480487936123,1.20026423888083,584.471320209402,96024.5732770131,-7.06611211626775e-05,-1.73472347597681e-18,0.102728336283939,-85.5258602011487,1.34978383310736
"8263",8262,2.64492013986666,-8.5207993056415,-0.689272046647628,1.44512435305137,553.07805333168,95962.7626739582,-6.2494003092789e-05,-1.73472347597681e-18,0.102728336283939,-80.1088966282808,1.60108723999411
"8264",8263,2.28277911209403,-8.16638969251528,-0.683510995639914,1.64705138361976,427.007994788429,95961.2997011048,-4.7002703451051e-05,-1.73472347597681e-18,0.102728336283939,-70.8051999892952,1.78324578828731
"8265",8264,-0.644832361582871,-6.67482530843796,-0.670216262545191,1.22291026100065,159.295492021156,95926.5540958372,-2.04408378017348e-05,-1.73472347597681e-18,0.102740611724009,-90.2421076032119,1.39452477390712
"8266",8265,-0.413159650213174,-8.02179926752819,-0.857228841410962,0.818112615608873,31.1546375097173,95987.9989556788,-1.3530091016972e-06,-1.73472347597681e-18,0.102777438044219,-145.573583956475,1.18496815921997
"8267",8266,-3.40539561706163,-8.7338799319383,-0.26915848085438,-0.353819029091781,14.1741105705805,96020.9158448797,-1.54166082264083e-07,-1.73472347597681e-18,0.102998395965481,117.059211454289,0.444560674332861
"8268",8267,-2.89327699192864,-8.47296487932999,-0.116712208034889,-0.460444049905931,13.1801285058505,96033.3511141333,-1.54166082264083e-07,-1.73472347597681e-18,0.102998395965481,44.6848055288048,0.475005750068517
"8269",8268,-3.08836980150312,-8.35011737539361,0.465153943744156,-0.223604401902819,13.5942876994877,96066.2680033342,-1.72898004442723e-07,-1.73472347597681e-18,0.103010671405551,-202.085824948575,0.516107663119875
"8270",8269,-2.7689053258249,-8.29793436487194,1.06829166847476,-0.495356667340652,24.0310993791527,96050.1753019471,-2.10361848800001e-07,-1.73472347597681e-18,0.103010671405551,-204.590863551085,1.17755055807019
"8271",8270,-3.15665228485415,-8.55558797932264,1.27923476691103,-0.549612762002719,22.78862179824,96038.8372623335,-2.10361848800001e-07,-1.73472347597681e-18,0.103010671405551,-209.700106063721,1.39230592077681
"8272",8271,-4.31135785152304,-8.86216316613735,1.21497689028653,-0.396280320566442,20.0551711202329,96028.9621955732,-1.91629926621362e-07,-1.73472347597681e-18,0.103010671405551,-225.992345921097,1.27796984956554
"8273",8272,-3.89678563117729,-8.79476011088019,0.832088577158511,-0.458556881395946,16.4105702162228,96037.3742894801,-1.91629926621362e-07,-1.73472347597681e-18,0.103010671405551,-192.080799766908,0.95007674096004
"8274",8273,-3.89068898087811,-8.88934181745071,0.953513806090315,-0.0957487353513389,18.5641980231376,96025.3047634398,-2.10361848800001e-07,-1.73472347597681e-18,0.103010671405551,-264.728716303272,0.9583091352618
"8275",8274,-3.94555883357094,-8.88064464903044,0.856905412268661,0.417561099364568,22.6229581207854,96010.3092916927,-1.72898004442723e-07,-1.73472347597681e-18,0.103010671405551,201.126355190237,0.953228281828582
"8276",8275,-3.84923175884353,-8.93826338981478,0.953956963860139,0.596842107813138,33.5567608328147,95974.1007135718,-4.17745491922486e-08,-1.73472347597681e-18,0.103010671405551,182.111496448717,1.12527969436762
"8277",8276,-6.20985475469462,-9.37529610293365,1.34349264353552,0.66053404502513,56.5840119990594,95933.1374736774,-2.3042627013501e-08,-1.73472347597681e-18,0.103010671405551,200.492545436276,1.49708974609785
"8278",8277,-6.32691044043929,-9.00131786086177,1.31202844187801,0.49870934529392,41.8399447055644,95907.9011919567,-6.05064713708877e-08,-1.73472347597681e-18,0.103010671405551,217.360269575287,1.40361306754402
"8279",8278,-5.03076258682893,-8.88064464903044,1.42503367318316,0.568534580163364,39.272157705012,95862.9147767156,5.18850617010555e-08,-1.73472347597681e-18,0.103207078446672,214.413285300083,1.5342596059818
"8280",8279,-5.50386265004698,-8.74475139246363,1.53316416902024,0.489745294871492,43.2480859639322,95820.1228207544,2.20472361308808e-07,-1.73472347597681e-18,0.103207078446672,227.089183884713,1.60948526648003
"8281",8280,-5.56604848309888,-8.37729602670697,1.14407164711468,-0.344383186541856,29.74649625135,95791.5948501137,2.20472361308808e-07,-1.73472347597681e-18,0.103207078446672,-230.113481683131,1.19478019438908
"8282",8281,-4.99906000527307,-7.4412632754748,0.560432864256337,-0.0164876579319708,80.5224133913061,95819.7570775411,-4.51870394988798e-06,-1.73472347597681e-18,0.103194803006602,-277.449354743956,0.560675341175839
"8283",8282,-0.569233897872778,-5.83337426377631,0.36189818337514,1.27952531630019,320.651913862322,95840.970183915,-2.30820388289235e-05,-1.73472347597681e-18,0.103194803006602,49.6148926498788,1.32972001947152
"8284",8283,-0.919181625046974,-6.16821524795688,0.395135016111948,2.05137723688404,506.443728128099,95764.5298523263,-3.77491338948012e-05,-1.73472347597681e-18,0.103157976686392,34.2519920219811,2.08908598410017
"8285",8284,-1.09110716348448,-6.3704244137283,0.410645538055791,2.64253277263682,614.870605022393,95644.9318215632,-4.88758956689153e-05,-1.73472347597681e-18,0.103108874926112,27.7497708578023,2.67424928015037
"8286",8285,1.8352849801326,-4.53967046126024,0.532957082527243,3.02326901952629,673.432715002734,95527.1625068668,-5.08240155754942e-05,-1.73472347597681e-18,0.103108874926112,31.4086037848098,3.06988579856701
"8287",8286,1.4316867303254,-4.78753976123812,0.49262972547325,3.08837633312077,667.468822614354,95423.6571774907,-4.4586285490006e-05,-1.73472347597681e-18,0.103108874926112,28.4721022712369,3.12741945082529
"8288",8287,1.26341918206742,-4.89516722043902,0.179760339977434,2.82322915746788,590.269548920327,95388.5458290098,-3.13802803540625e-05,-1.73472347597681e-18,0.103108874926112,11.445490025825,2.82894620935175
"8289",8288,0.0221411811498911,-4.66904084151184,-0.235921648117572,1.53287768876567,317.587135829404,95353.0687373156,-1.32477796851358e-05,-1.73472347597681e-18,0.103133425806252,-27.4876975777114,1.55092650785461
"8290",8289,-1.12280974504029,-5.31915418092746,-0.301065840281715,2.06128487156146,95.1008170073455,95353.0687373156,2.76668127844725e-07,-1.73472347597681e-18,0.103145701246322,-26.1057346505326,2.08315528991784
"8291",8290,-0.792371298823525,-4.20591662313217,0.840508574785169,1.5295751438732,82.1790501658561,95393.6662339966,1.10087270370506e-06,-1.73472347597681e-18,0.103366659167583,90.4433012028314,1.74529504240461
"8292",8291,-0.800906609242418,-4.20809091523722,1.1462874359638,0.743097667336972,29.0010097028025,95336.6102927151,8.01161948846729e-07,-1.73472347597681e-18,0.103366659167583,179.215555764982,1.36607797326877
"8293",8292,-0.518022035359479,-4.12981639945474,0.551126551090031,-0.334475551864435,17.6530477971355,95417.8052860772,2.20472361308808e-07,-1.73472347597681e-18,0.103403485487794,-184.558125148968,0.644681603670689
"8294",8293,-0.388773049016379,-4.25918677970634,0.378295020858632,-0.489695161810697,16.0792428613127,95436.8239331711,3.51595816559282e-07,8.16458026452541e-07,0.103403485487794,-118.395599652622,0.618795987630202
"8295",8294,-0.571672557992429,-4.33637414943632,0.237814007824392,-0.390147022908991,12.2689782798479,95431.3377849709,3.14131972202003e-07,2.04114506613569e-06,0.103464862688144,-98.5341200617814,0.456913779396342
"8296",8295,-0.486319453803617,-4.05806475998747,0.072516159680002,-0.200014795528007,11.440659892573,95437.5554195978,-4.17745491922486e-08,2.85760309258996e-06,0.103550790768635,-62.6066451666761,0.212754581254661
"8297",8296,-0.436326921350144,-4.20917806128978,0.0937877326315589,-0.438741612041104,12.9316329896678,95437.9211628111,-1.54166082264083e-07,1.10221833571379e-05,0.103685820609406,-37.9072285300258,0.448653921111356
"8298",8297,-0.387553718956497,-4.05154188367226,0.119490883281357,-0.66991975451426,15.1680926353106,95389.2773154365,-1.72898004442723e-07,1.34715574365007e-05,0.103894503090597,-31.7717521976492,0.680492871877293
"8299",8298,-0.504609404701228,-4.16569221918837,0.16956771127148,-0.701529827056508,15.7479155064029,95419.634002144,1.44212173437772e-08,1.34715574365007e-05,0.104029532931368,-42.6892467844268,0.721732157351868
"8300",8299,-0.61556844014666,-4.07002336656535,0.182862444366203,-0.764749972141004,17.1560567647703,95429.1433256909,-3.78949148407753e-07,4.89874815872739e-06,0.104201389092349,-42.2472763369501,0.786308586656186
"8301",8300,-0.496074094282335,-3.89716714421235,0.20634980616688,-0.590658677094892,15.2509244740377,95393.3004907833,-2.2909377097864e-07,3.67406111904424e-06,0.10433641893312,-60.4980831293581,0.625665977445311
"8302",8301,-0.804564599421951,-3.98957455867782,0.311821355385017,-0.595848390497351,14.919597119128,95374.6475869028,-5.47536448015614e-07,3.67406111904424e-06,0.104446897893751,-86.7837046512276,0.672508633500294
"8303",8302,-0.450958882068221,-3.82432835869258,0.225405590269317,-0.737857820873718,23.5341083467874,95402.4440711168,-4.91340681479588e-07,2.04114506613569e-06,0.104090910131719,-53.3668739472849,0.771519179249078
"8304",8303,-0.786274648524341,-3.86672705474138,0.131456143066607,-0.727478394068801,25.9362316698853,95414.5135971572,-2.10361848800001e-07,2.04114506613569e-06,0.104127736451929,-32.1789507163761,0.739260124304612
"8305",8304,-0.436326921350144,-3.91782291921055,0.155829820406933,-0.828913701480492,28.1726913155276,95524.9680475867,-5.10072603658227e-07,3.67406111904424e-06,0.10425049085263,-33.4483174209885,0.843433967439151
"8306",8305,0.125784236236314,-3.72322377580684,0.109741412345226,-1.06905589437608,44.7390590610271,95571.7831788946,-4.35011665028012e-06,6.1234351984088e-06,0.104385520693401,-18.4129803695269,1.07467375648787
"8307",8306,2.01452649892911,-3.75692530343542,-0.299293209202419,-0.531684661157863,140.575496468742,95612.0149323623,-1.16930301443083e-05,4.89874815872739e-06,0.104410071573541,92.2868222974869,0.610135234177829
"8308",8307,1.9133221039624,-3.63081636134143,-0.738019401328279,-0.47176706096584,235.003792618089,95672.7283057772,-2.3419213428139e-05,2.04114506613569e-06,0.104410071573541,180.364819146626,0.875920542372022
"8309",8308,1.9535599959371,-3.09702764954699,-0.994607750056433,-0.253799098062578,338.874918382371,95620.4270262692,-3.79926488831235e-05,8.16458026452541e-07,0.104385520693401,237.771535585802,1.02647871806955
"8310",8309,3.38749214630946,-2.43169426539589,-1.25474136094318,-0.403357202478886,413.754900592029,95590.0703395617,-4.20949398402464e-05,-1.73472347597681e-18,0.10434869437319,226.757475006222,1.31798062036327
"8311",8310,3.61428753743979,-2.01857876543278,-1.47366129923629,-0.789283162770808,524.004077938328,95583.4869617216,-4.90632148907017e-05,-1.73472347597681e-18,0.10433641893312,194.234604993146,1.67171933526542
"8312",8311,3.82279297767252,-1.74896654440425,-1.7626001651616,-0.543007672217772,474.884797572922,95604.7000680955,-3.47894901905755e-05,-1.73472347597681e-18,0.10432414349305,228.951112081335,1.84434722173322
"8313",8312,1.61824422948098,-1.86529117202542,-1.23214031468215,-0.00233389410708362,175.447700573018,95679.3116836174,-1.40907161831746e-05,-1.73472347597681e-18,0.10431186805298,282.402387040365,1.23214252508658
"8314",8313,-0.603375139548291,-3.29923681531841,-2.06793586857041,-0.953938615266995,73.9786981318339,95775.5021487266,8.94821559739925e-07,-1.73472347597681e-18,0.10432414349305,204.945342215704,2.27735759998678
"8315",8314,-1.82026653926903,-3.98087739025755,-1.52019286506782,-1.35826446853127,58.2406487736093,95873.5213299025,1.81268574649346e-06,-1.73472347597681e-18,0.103747197809756,151.486956663401,2.03859478893615
"8316",8315,-1.49470541329163,-3.70474229291375,-1.33140765512275,-1.3290133566265,53.4364021274141,95922.1651772771,1.68156229124299e-06,-1.73472347597681e-18,0.103747197809756,141.533663927095,1.88120250005445
"8317",8316,-0.909426984568256,-3.29814966926585,-1.13641823640015,-1.14642980328546,47.8038370939444,96027.8649659332,1.64409844688571e-06,-1.73472347597681e-18,0.103882227650527,140.582273685267,1.61423285243609
"8318",8317,-0.598497819308932,-2.82741542851846,-0.944974079836134,-0.86429811104271,39.9348124148323,96092.6015146949,1.25072808113418e-06,8.16458026452541e-07,0.10425049085263,149.392608145706,1.28061986409478
"8319",8318,-0.70336020445518,-2.66325637458573,-0.886920411989177,-0.540648711580291,32.3142832519025,96136.1249570827,1.19453231459826e-06,3.67406111904424e-06,0.105244801498307,184.205279167258,1.03871499774312
