,Station,ymdh,time_jjj,t2m,d2m,u10,v10,blh,sp,e,tp,fal,wind_direction,wind_speed,bc
3067,daxing,2016111922,7766,8.200187892,6.744905564,-1.86496961,2.725568187,434.0487011,102203.4391,-3.41E-07,4.90E-06,0.147693273,-108.013859,3.302549559,1272
3068,daxing,2016111923,7767,6.626032785,5.987164765,-2.281537914,2.353795991,470.9088693,102214.7772,1.18E-06,4.49E-06,0.147693273,-138.5659599,3.278074254,1499
3069,daxing,2016112000,7768,6.891846738,5.634929444,-2.644040969,1.846619454,531.7074389,102245.1338,-3.53E-06,0.000128184,0.147693273,-173.0051272,3.225051326,1938
3070,daxing,2016112001,7769,6.72845651,5.381624414,-2.628530447,1.662148732,535.5177035,102269.2729,-9.52E-06,0.000218811,0.147693273,-181.2473546,3.109969569,1851
3071,daxing,2016112002,7770,6.579698243,5.147888013,-2.806679871,1.474375465,509.9226654,102258.3006,-2.14E-05,0.000223709,0.147693273,-195.6792182,3.170368261,2260
3072,daxing,2016112003,7771,6.358999502,4.921761634,-2.784521982,1.078070078,475.0504613,102236.7218,-3.15E-05,0.000113896,0.147693273,-216.2525653,2.985933315,2308
3073,daxing,2016112004,7772,5.716412561,4.406454405,-2.855870383,0.36660755,459.2295801,102233.4301,-2.98E-05,7.10E-05,0.147693273,-259.7624549,2.879304906,2173
3074,daxing,2016112005,7773,5.189661975,3.84331275,-2.970205088,-0.140568987,434.8770195,102237.0875,-3.07E-05,0.000119203,0.147693273,274.230946,2.973529537,2498
3075,daxing,2016112006,7774,4.723877892,2.186502166,-2.807566186,-0.350044692,347.3237659,102301.824,-3.56E-05,0.000210646,0.147680998,260.4163238,2.829303656,3087
3076,daxing,2016112007,7775,3.971551245,1.56030604,-2.847450386,-0.506679678,334.4019991,102306.5787,-4.50E-05,0.000305355,0.147680998,251.0456347,2.892178763,3433
3077,daxing,2016112008,7776,2.781485107,0.755817961,-3.018509285,-0.671806923,342.2710238,102400.5747,-5.06E-05,0.000300865,0.147680998,243.3245679,3.092365251,3121
3078,daxing,2016112009,7777,1.702378004,0.762340837,-3.041553489,-0.735027068,365.2154431,102405.6951,-5.10E-05,0.000333931,0.147680998,240.0625288,3.129107287,4266
3079,daxing,2016112010,7778,3.039983079,1.084136069,-3.020281916,-0.783149865,382.19597,102351.5651,-4.36E-05,0.000360466,0.147680998,237.0756459,3.120164509,3784
3080,daxing,2016112011,7779,2.788801087,0.108966059,-3.159876613,-1.191250055,413.5064051,102298.5324,-5.59E-05,0.00037802,0.147680998,217.8503779,3.376965636,4746
3081,daxing,2016112012,7780,2.581514977,0.269863675,-3.335810248,-1.441771675,437.4448065,102244.7681,-7.36E-05,0.000385368,0.147680998,209.3101819,3.634052225,3506
3082,daxing,2016112013,7781,2.954629975,0.855835397,-3.20818081,-1.954137926,432.060737,102157.7212,-8.62E-05,0.00023514,0.147680998,184.2668187,3.756471635,2177
3083,daxing,2016112014,7782,2.727834584,0.566654547,-3.340684984,-2.321192201,488.0550599,102073.966,-6.62E-05,0.000157168,0.147680998,173.4393266,4.067936749,909
3084,daxing,2016112015,7783,2.44982733,0.611227536,-2.963557721,-2.952921859,464.7793132,102070.6743,-6.73E-05,0.000191051,0.147680998,141.6952492,4.183589592,884
3085,daxing,2016112016,7784,1.517039835,0.706896388,-2.285526334,-3.488405924,476.9555935,102059.3363,-4.92E-05,0.000218403,0.147680998,104.4011854,4.170444402,414
3086,daxing,2016112017,7785,1.848697611,1.021081597,-2.454369444,-3.332714522,515.1410712,102109.8089,-4.20E-05,0.000372713,0.147680998,114.2587746,4.138951009,420
3087,daxing,2016112018,7786,0.8098284,0.777560882,-1.606165472,-3.971521063,486.6469187,102193.1983,-3.65E-05,0.000567438,0.186753724,69.17607679,4.28401063,335
3088,daxing,2016112019,7787,0.797635099,0.772125151,-2.243426345,-4.28148849,546.2858426,102284.6341,-3.10E-05,0.000669904,0.209843826,86.87686645,4.833643084,311
3089,daxing,2016112020,7788,0.911032795,0.883014049,-2.734888312,-3.603051411,590.0210534,102361.4402,-2.57E-05,0.000633163,0.228944411,116.8679896,4.523449298,336
3090,daxing,2016112021,7789,0.891523514,0.890624071,-2.53059258,-3.518128828,627.9580355,102373.144,-2.33E-05,0.000598464,0.245405776,112.2412247,4.333720025,404
3091,daxing,2016112022,7790,0.589129659,0.589484615,-2.122887432,-3.576631052,645.4355535,102389.2367,-2.08E-05,0.000665822,0.263585703,96.41858779,4.15919953,470
3092,daxing,2016112023,7791,-0.439984912,-0.438955551,-1.755509641,-3.892259985,657.4461701,102379.3616,-2.03E-05,0.000767879,0.282109342,76.26719659,4.269836284,509
3093,daxing,2016112100,7792,-0.131494406,-0.141077533,-1.982406419,-3.73798396,657.3633383,102410.8155,-1.93E-05,0.000928721,0.307544054,87.77246705,4.231129789,539
3094,daxing,2016112101,7793,-0.396089029,-0.415038338,-1.722272808,-3.824793711,654.961215,102379.7274,-2.04E-05,0.00100506,0.33420631,76.15736385,4.194671687,648
3095,daxing,2016112102,7794,-0.107107805,-0.132380364,-1.604392841,-3.77572733,633.1764414,102359.2457,-1.76E-05,0.00112018,0.359984734,72.32495475,4.102461853,787
3096,daxing,2016112103,7795,0.213576001,0.189414867,-1.723159124,-3.776670914,627.9580355,102354.4911,-2.11E-05,0.000672761,0.385799984,77.04915779,4.151207121,909
3097,daxing,2016112104,7796,-0.786274649,-0.941217027,-1.697455973,-4.166371211,639.3059974,102308.4074,-2.49E-05,0.000687458,0.411222421,69.63931434,4.498889402,549
3098,daxing,2016112105,7797,-0.598497819,-0.925996983,-1.527726547,-5.208560021,686.5201455,102409.7183,-3.09E-05,0.000674394,0.434766715,51.35554952,5.427987278,610
3099,daxing,2016112106,7798,-1.460564172,-2.545844601,-1.694353869,-5.603450032,683.7866948,102493.8392,-4.11E-05,0.000613976,0.46713705,52.85448192,5.85401463,581
3100,daxing,2016112107,7799,-1.527627325,-3.020927426,-2.336046319,-5.875674089,740.4436725,102542.8488,-5.01E-05,0.000441704,0.479179257,68.11520685,6.323026048,653
3101,daxing,2016112108,7800,-1.655656981,-3.507968857,-2.339591581,-5.980411942,781.4454327,102738.5214,-5.78E-05,0.000323726,0.487477454,67.12292163,6.42176111,579
3102,daxing,2016112109,7801,-1.583716508,-3.378598477,-2.405622089,-5.839346095,834.6234732,102870.9205,-6.55E-05,0.000271881,0.495395113,70.34051037,6.315455681,695
3103,daxing,2016112110,7802,-1.743448745,-4.621206415,-2.190690571,-5.492578882,894.0139015,102938.2172,-7.13E-05,0.000153086,0.500182535,68.31193571,5.913336448,400
3104,daxing,2016112111,7803,-1.870259072,-4.779929739,-1.824199095,-5.085422276,958.5399039,102963.4535,-7.84E-05,0.000109814,0.498709482,61.99458857,5.402705069,622
3105,daxing,2016112112,7804,-1.660534301,-5.052803398,-1.435106573,-5.1618526,1020.249624,102918.8328,-8.27E-05,4.45E-05,0.49545649,48.81117642,5.357635033,620
3106,daxing,2016112113,7805,-1.510556704,-7.179261077,-0.733587824,-5.439738164,1105.566418,102907.1291,-9.56E-05,1.35E-05,0.491025057,24.12872552,5.488980086,447
3107,daxing,2016112114,7806,-1.243523421,-7.174912493,0.007371968,-5.630342183,1175.227994,102906.0318,-9.19E-05,4.08E-07,0.486016677,-0.235678996,5.630347009,482
3108,daxing,2016112115,7807,-1.265471362,-7.826112978,0.639314947,-5.992678537,1171.583393,102981.0092,-5.53E-05,-1.73E-18,0.481818477,-19.13052352,6.026683968,421
3109,daxing,2016112116,7808,-2.609173088,-10.0928125,0.836076997,-5.783674624,1082.953326,103045.0143,-4.29E-05,-1.73E-18,0.478565485,-25.84144642,5.843793024,375
3110,daxing,2016112117,7809,-3.104221092,-10.68204566,1.058542198,-5.655818958,1024.308384,103194.2375,-2.19E-05,-1.73E-18,0.475668481,-33.30347883,5.75402465,577
3111,daxing,2016112118,7810,-2.876206371,-15.17087171,0.598544432,-5.058058332,1114.67792,103214.3534,-1.50E-05,-1.73E-18,0.163037573,-21.20167157,5.093349539,290
3112,daxing,2016112119,7811,-2.411641618,-14.59359716,0.673438096,-5.023617507,1227.991875,103290.428,-1.44E-05,8.16E-07,0.162914819,-23.98679092,5.068555191,440
3113,daxing,2016112120,7812,-2.345797795,-14.79798061,0.974342221,-4.989648474,1270.484609,103396.8592,-1.30E-05,-1.73E-18,0.162792065,-34.71227859,5.083889717,336
3114,daxing,2016112121,7813,-2.604295768,-15.13064731,1.035941151,-5.092027366,1280.507261,103450.2577,-1.10E-05,-1.73E-18,0.162644759,-36.12683809,5.19633686,254
3115,daxing,2016112122,7814,-2.690868202,-15.99057983,1.306267391,-5.460497017,1293.594692,103519.7489,-1.23E-05,-1.73E-18,0.162497454,-42.26554709,5.614566962,567
3116,daxing,2016112123,7815,-3.934584863,-18.07572596,1.281893714,-5.50767623,1260.62762,103551.9344,-1.37E-05,-1.73E-18,0.162313322,-41.1616008,5.654887174,828
3117,daxing,2016112200,7816,-3.993112706,-18.28989373,1.126345336,-5.410015259,1223.518956,103593.2633,-1.40E-05,-1.73E-18,0.162166017,-36.94753507,5.52602198,809
3118,daxing,2016112201,7817,-4.780799925,-18.52906587,1.160468485,-5.072212096,1174.813835,103573.5132,-1.41E-05,-1.73E-18,0.162030987,-40.48529949,5.20327038,904
3119,daxing,2016112202,7818,-5.064903829,-18.40078263,1.187501109,-4.817916139,1153.691716,103623.2543,-1.30E-05,-1.73E-18,0.161908233,-43.49867351,4.962103869,632
3120,daxing,2016112203,7819,-5.222197406,-18.24640789,1.146730594,-4.619291654,1161.726404,103671.1666,-8.81E-06,-1.73E-18,0.161797754,-43.79925275,4.75950065,438
3121,daxing,2016112204,7820,-6.354955032,-18.80193952,1.026634838,-4.48105656,1168.684279,103683.6019,-8.32E-06,-1.73E-18,0.16169955,-40.53936461,4.597156402,450
3122,daxing,2016112205,7821,-6.474449378,-19.04111166,0.727503343,-4.338103546,1140.769949,103691.6483,-7.57E-06,-1.73E-18,0.161625898,-29.90784089,4.398682017,586
3123,daxing,2016112206,7822,-6.73050869,-19.01719444,0.692050722,-4.956151233,1168.27012,103738.8291,-6.84E-06,-1.73E-18,0.16183458,-24.97277736,5.004235131,658
3124,daxing,2016112207,7823,-6.801229834,-19.01502015,0.448757106,-4.740542231,1156.259503,103756.3848,-6.30E-06,-1.73E-18,0.161760928,-16.98883374,4.761735354,581
3125,daxing,2016112208,7824,-6.222048055,-18.32359526,0.481993939,-4.356503439,1176.056312,103829.1677,-9.01E-06,-1.73E-18,0.16169955,-19.83413772,4.383085713,677
3126,daxing,2016112209,7825,-5.71236809,-17.90504403,0.745672812,-4.522574268,1207.863738,103891.7098,-2.16E-05,-1.73E-18,0.161638173,-29.4134057,4.583634578,1441
3127,daxing,2016112210,7826,-2.84938111,-17.40169541,1.366980005,-5.177421741,1229.482848,103837.9455,-3.81E-05,-1.73E-18,0.161515419,-46.46457272,5.354841754,3302
3128,daxing,2016112211,7827,-2.617708398,-16.98096989,1.685167284,-4.687701512,1291.938055,103824.0473,-5.14E-05,-1.73E-18,0.161380389,-62.11822943,4.981398824,3456
3129,daxing,2016112212,7828,-2.627463039,-16.93422261,1.758731474,-4.084279381,1361.433967,103683.9677,-6.12E-05,-1.73E-18,0.161220808,-73.19029341,4.446849948,3184
3130,daxing,2016112213,7829,-0.572891888,-15.84055368,1.539811536,-3.464816318,1418.505104,103545.351,-6.62E-05,-1.73E-18,0.161085778,-75.27574491,3.791565861,3465
3131,daxing,2016112214,7830,-0.348535157,-15.68835323,1.307596864,-2.87318899,1459.009873,103469.6421,-6.42E-05,-1.73E-18,0.161012126,-76.8761015,3.156742709,8277
3132,daxing,2016112215,7831,-0.068089243,-15.50245126,1.032395889,-2.230608112,1453.874299,103387.7156,-3.64E-05,-1.73E-18,0.160950749,-78.02519214,2.457936904,5588
3133,daxing,2016112216,7832,-0.950884207,-15.26545342,0.073402475,-0.359480535,97.58577217,103374.9146,-1.85E-05,-1.73E-18,0.160938473,-36.25587493,0.366898049,1382
3134,daxing,2016112217,7833,-4.202837476,-14.68817886,-0.027637496,2.07638222,44.32489987,103406.3686,-1.71E-06,-1.73E-18,0.160938473,-2.395732121,2.076566145,712
3135,daxing,2016112218,7834,-5.608725035,-14.76645338,1.197693737,1.622518193,47.96950077,103563.6381,-2.36E-06,-1.73E-18,0.148270219,114.4595901,2.016689261,730
3136,daxing,2016112219,7835,-5.314866491,-14.62077581,1.777787258,1.212530834,57.49516223,103616.6709,-2.50E-06,-1.73E-18,0.148270219,175.0000754,2.151919738,1340
3137,daxing,2016112220,7836,-5.081974449,-14.00762543,2.053874549,0.829907419,60.97409945,103645.9304,-2.31E-06,-1.73E-18,0.148282494,213.6216527,2.215208113,1793
3138,daxing,2016112221,7837,-5.249022668,-13.55319838,2.097747168,0.27791063,57.6608259,103633.1293,-2.06E-06,-1.73E-18,0.148282494,259.0349054,2.116075967,3070
3139,daxing,2016112222,7838,-5.71236809,-13.31185196,2.012660876,-0.373634298,45.81587296,103628.3747,-1.84E-06,-1.73E-18,0.14829477,-249.7039058,2.047048214,5017
3140,daxing,2016112223,7839,-7.317006449,-14.68056884,1.664782027,-0.734555276,39.76914874,103609.7218,-1.58E-06,-1.73E-18,0.14829477,-207.9463793,1.819634757,6478
3141,daxing,2016112300,7840,-7.908381528,-14.73057756,1.605842043,-0.819006067,37.61552093,103608.2588,-1.37E-06,-1.73E-18,0.14829477,-197.8501683,1.802636848,7582
3142,daxing,2016112301,7841,-8.637540904,-14.91321809,1.031509574,-1.65360634,37.44985725,103569.49,-1.05E-06,-1.73E-18,0.148307045,-100.3916787,1.948955087,4651
3143,daxing,2016112302,7842,-8.592425692,-15.06324425,0.43812132,-2.156064956,43.745077,103500.7303,-7.91E-07,-1.73E-18,0.148307045,-36.08541978,2.20012872,4182
3144,daxing,2016112303,7843,-8.644856884,-15.23175189,0.511242352,-2.13483431,43.66224516,103476.2255,-6.97E-07,-1.73E-18,0.148307045,-42.30896432,2.195196181,3721
3145,daxing,2016112304,7844,-9.388648221,-16.01993278,0.876404354,-1.49602777,32.47994693,103424.29,-6.79E-07,-1.73E-18,0.148307045,-95.38712228,1.733834963,3047
3146,daxing,2016112305,7845,-9.661778154,-16.51240994,1.333743173,-0.789754955,24.2795949,103425.0215,-6.04E-07,-1.73E-18,0.148307045,-186.5125033,1.550027012,1693
3147,daxing,2016112306,7846,-9.294759806,-16.1101659,1.441430511,-0.350516484,32.06578774,103446.6003,-5.85E-07,-1.73E-18,0.148319321,-239.8056571,1.483436457,2536
3148,daxing,2016112307,7847,-9.276469855,-16.1362574,1.760947263,-0.020733787,33.30826532,103483.5404,-6.04E-07,-1.73E-18,0.148319321,-280.6240765,1.761069321,3019
3149,daxing,2016112308,7848,-7.866924306,-15.9590526,1.475553659,0.592595979,37.36702541,103499.9988,-2.46E-06,-1.73E-18,0.148319321,214.0026205,1.590103328,3415
3150,daxing,2016112309,7849,-6.392754264,-14.89147517,1.032839047,0.580801175,85.40949188,103530.7212,-1.14E-05,-1.73E-18,0.148319321,190.535848,1.184941561,6290
3151,daxing,2016112310,7850,-1.087449173,-12.35516343,1.387365263,1.101187892,322.8883735,103503.2905,-2.48E-05,-1.73E-18,0.148307045,161.9806886,1.771269925,8697
3152,daxing,2016112311,7851,-0.636297051,-13.20205021,1.945744053,1.758394326,804.3070202,103457.5726,-3.66E-05,-1.73E-18,0.14829477,150.4680462,2.622569451,6739
3153,daxing,2016112312,7852,-0.497293424,-13.23140315,2.396878662,1.815009381,1289.950091,103317.8587,-4.35E-05,-1.73E-18,0.148282494,166.0821296,3.006540599,12414
3154,daxing,2016112313,7853,2.130362855,-13.13790859,2.651251222,1.455031988,1470.689163,103183.2652,-4.52E-05,-1.73E-18,0.148282494,192.3961588,3.02427696,12875
3155,daxing,2016112314,7854,2.265708491,-13.09224846,2.586550188,1.093639218,1632.791071,103057.4495,-4.18E-05,-1.73E-18,0.148282494,210.7395995,2.808253659,12749
3156,daxing,2016112315,7855,2.385202837,-13.24336176,2.162448202,1.387565713,1500.508625,103001.1251,-3.23E-05,-1.73E-18,0.148282494,180.0546067,2.569342491,9249
3157,daxing,2016112316,7856,0.166022128,-12.42147934,0.653939154,2.245755593,212.5563643,102932.3653,-1.76E-05,-1.73E-18,0.148307045,51.00367763,2.339028559,2349
3158,daxing,2016112317,7857,0.098958975,-12.22905449,1.031066416,2.97467443,151.7577947,102960.8933,-3.84E-06,-1.73E-18,0.148307045,60.05806984,3.148298893,4469
3159,daxing,2016112318,7858,-1.720281474,-11.40825922,2.115030321,2.050905445,133.7832857,103006.977,-1.09E-06,-1.73E-18,0.149780098,144.1421313,2.946110385,5052
3160,daxing,2016112319,7859,-1.890987683,-11.33433329,2.365414461,1.424365499,109.4307251,103070.2505,-1.05E-06,-1.73E-18,0.149780098,185.1817984,2.761159656,6611
3161,daxing,2016112320,7860,-2.108028433,-11.138647,2.190367142,0.797353762,77.62329904,103096.5841,-9.78E-07,-1.73E-18,0.149780098,219.902392,2.330982891,6592
3162,daxing,2016112321,7861,-2.593321797,-11.16256421,2.108382954,0.164680519,52.27675639,103100.973,-8.85E-07,-1.73E-18,0.149792374,268.7124758,2.114804567,10130
3163,daxing,2016112322,7862,-3.951655484,-11.07776682,1.820330404,-0.360895911,34.79923841,103130.9639,-6.97E-07,-1.73E-18,0.149792374,-247.5136583,1.855760932,18152
3164,daxing,2016112323,7863,-6.757333952,-11.99857953,1.636863087,-0.74870904,22.3744626,103129.8667,-5.85E-07,-1.73E-18,0.149792374,-205.5242975,1.799968331,13572
3165,daxing,2016112400,7864,-7.475519357,-11.80941611,0.835190682,-0.801077966,14.91959712,103110.1165,-4.54E-07,-1.73E-18,0.149792374,-145.1237424,1.157268068,8396
3166,daxing,2016112401,7865,-7.319445109,-12.04532681,0.174885605,-0.727006602,11.77198725,103069.1533,-3.98E-07,-1.73E-18,0.149792374,-42.49266815,0.747745661,7832
3167,daxing,2016112402,7866,-6.462256077,-12.3779935,-0.102088002,-0.470351685,12.02048276,103045.38,-3.60E-07,-1.73E-18,0.149792374,38.47158706,0.481303093,6166
3168,daxing,2016112403,7867,-6.501274639,-12.18122006,-0.112723788,-0.041964433,11.27499622,103024.8984,-3.04E-07,-1.73E-18,0.149792374,218.5947715,0.120281611,3567
3169,daxing,2016112404,7868,-7.281645877,-12.55411116,0.170010869,0.221767366,10.77800518,102944.8006,-3.41E-07,-1.73E-18,0.149792374,117.7293803,0.279435968,3918
3170,daxing,2016112405,7869,-7.366998981,-13.04441403,0.572398124,-0.033472175,11.52349173,102926.8792,-3.04E-07,-1.73E-18,0.149804649,-272.2294367,0.573375966,5049
3171,daxing,2016112406,7870,-8.010805253,-12.88895214,0.598544432,-0.38495731,13.18012851,102878.6011,-3.79E-07,-1.73E-18,0.149804649,-179.8645622,0.711651296,3254
3172,daxing,2016112407,7871,-7.788887182,-12.83568199,0.45008658,-0.524135987,13.01446483,102888.8419,-3.60E-07,-1.73E-18,0.149804649,-127.716357,0.690866458,3133
3173,daxing,2016112408,7872,-7.693779438,-13.51514827,0.305173989,-0.352875445,13.75995138,102942.2404,-1.32E-06,-1.73E-18,0.149804649,-128.3464018,0.466532146,6100
3174,daxing,2016112409,7873,-5.181959514,-12.34211768,0.045926693,-0.177368773,45.73304113,102959.4303,-9.93E-06,-1.73E-18,0.149792374,-45.60636671,0.183218293,9286
3175,daxing,2016112410,7874,0.067256393,-10.33307178,-0.204014289,0.104291127,197.3981378,102909.3235,-2.32E-05,-1.73E-18,0.149767823,-197.6818888,0.229125444,12064
3176,daxing,2016112411,7875,0.230646621,-10.13412405,-0.285998476,0.535980923,354.8614633,102842.3925,-3.49E-05,-1.73E-18,0.149730996,-88.22943791,0.607511875,20615
3177,daxing,2016112412,7876,0.440371392,-10.0786796,-0.449523693,0.813394694,455.7506428,102695.3637,-4.27E-05,-1.73E-18,0.149730996,-90.87777601,0.929345189,22157
3178,daxing,2016112413,7877,3.942287324,-10.32220031,-0.527962618,1.437575679,524.3354053,102558.9415,-4.50E-05,-1.73E-18,0.149718721,-63.35403059,1.531459552,24699
3179,daxing,2016112414,7878,3.919120052,-10.3950391,-0.277578478,2.073551467,580.8267193,102429.4684,-4.09E-05,-1.73E-18,0.149706445,-23.95351181,2.092048159,14963
3180,daxing,2016112415,7879,3.828889628,-10.5178866,0.162477187,2.517036067,590.8493718,102410.8155,-3.32E-05,-1.73E-18,0.149706445,11.60308126,2.522274648,16413
3181,daxing,2016112416,7880,0.964683317,-9.554675202,0.116388779,1.935788166,197.315306,102341.6901,-1.77E-05,-1.73E-18,0.149718721,10.80944215,1.939283932,14134
3182,daxing,2016112417,7881,-0.385115059,-8.591463799,0.246677163,3.131309417,64.61870036,102358.5142,-2.48E-06,-1.73E-18,0.149730996,14.15075054,3.141010711,14891
3183,daxing,2016112418,7882,-3.596830436,-8.349030229,0.995170636,2.448154416,50.53728777,102355.2226,-7.72E-07,-1.73E-18,0.149154051,69.49724161,2.642692688,19414
3184,daxing,2016112419,7883,-3.894346971,-8.191394052,1.46536103,2.219335234,46.312864,102397.283,-6.79E-07,-1.73E-18,0.149154051,105.0410219,2.659460816,18213
3185,daxing,2016112420,7884,-3.967506775,-7.868511674,1.549117849,2.488728539,38.609503,102436.4176,-5.85E-07,-1.73E-18,0.149154051,100.2178882,2.931473324,22110
3186,daxing,2016112421,7885,-3.780949275,-7.605422329,0.926481182,2.283498964,32.39711509,102411.9128,-4.73E-07,-1.73E-18,0.149154051,69.37833221,2.464291967,21259
3187,daxing,2016112422,7886,-3.696815501,-7.713049789,0.493516041,1.7239535,23.94826754,102428.7369,-2.67E-07,-1.73E-18,0.149154051,50.18639198,1.793202095,27239
3188,daxing,2016112423,7887,-3.938242853,-8.304457241,0.199259282,1.357842809,20.96632135,102407.5238,-1.54E-07,-1.73E-18,0.149154051,26.22725386,1.37238528,24407
3189,daxing,2016112500,7888,-4.223566087,-8.179435445,-0.466806846,0.527960457,18.15003883,102369.1208,-6.05E-08,-1.73E-18,0.149178602,-130.3200249,0.704734614,29595
3190,daxing,2016112501,7889,-4.762509974,-8.125078143,-0.686169942,0.085419442,18.39853435,102359.2457,-9.80E-08,-1.73E-18,0.149178602,-260.4503122,0.691466319,20785
3191,daxing,2016112502,7890,-4.790554565,-8.219659849,-0.786323598,0.012763454,19.39251641,102357.7828,-9.80E-08,-1.73E-18,0.149190877,-279.8218699,0.786427178,15316
3192,daxing,2016112503,7891,-4.632041657,-8.054413649,-0.425150016,0.092968116,17.07322493,102359.2457,1.44E-08,-1.73E-18,0.149178602,-243.9924686,0.435196055,10089
3193,daxing,2016112504,7892,-6.412263545,-8.345768791,-0.022319603,0.18260862,15.33375631,102361.4402,1.44E-08,-1.73E-18,0.149178602,-21.89217371,0.183967586,10405
3194,daxing,2016112505,7893,-6.632962285,-8.439263352,-0.189390082,-0.230209492,14.50543793,102315.7223,-2.30E-08,-1.73E-18,0.149178602,123.9158697,0.298102354,8351
3195,daxing,2016112506,7894,-6.233022026,-7.903300348,-0.27536269,-0.785037034,19.72384377,102335.1067,1.44E-08,-1.73E-18,0.149178602,60.72394229,0.831930138,7567
3196,daxing,2016112507,7895,-5.694078139,-7.682609699,-0.457057375,-0.60009452,16.41057022,102374.6069,5.19E-08,-1.73E-18,0.149190877,117.1639158,0.754330748,7889
3197,daxing,2016112508,7896,-6.126940311,-7.833723,-0.211104813,-0.461859426,14.75393344,102402.4034,-3.60E-07,-1.73E-18,0.149178602,77.17007573,0.507818247,11628
3198,daxing,2016112509,7897,-5.077097129,-8.416433285,-0.157482723,-0.116035797,79.694095,102446.6584,-7.44E-06,-1.73E-18,0.149154051,168.4415668,0.195614708,15000
3199,daxing,2016112510,7898,-0.047360632,-6.250838348,-0.237694279,0.17600353,188.7007948,102439.7092,-1.98E-05,-1.73E-18,0.149117224,-168.0169817,0.295763103,8947
3200,daxing,2016112511,7899,0.074572374,-6.768319869,-0.153494303,0.397274038,316.1789946,102432.7601,-3.19E-05,-1.73E-18,0.149092673,-66.36607501,0.425895718,9150
3201,daxing,2016112512,7900,0.390378859,-6.954221844,-0.257636379,1.033249826,392.7984454,102335.8382,-3.98E-05,-1.73E-18,0.149080398,-43.98529254,1.064885771,10545
3202,daxing,2016112513,7901,3.780116426,-6.08776644,-0.57936892,1.405493814,447.3017953,102218.0689,-3.97E-05,-1.73E-18,0.149055847,-70.37891937,1.520224065,14383
3203,daxing,2016112514,7902,3.971551245,-5.810544197,-0.424706858,1.880588487,486.3984232,102125.9016,-3.67E-05,-1.73E-18,0.149019021,-39.98001031,1.927949421,12990
3204,daxing,2016112515,7903,3.798406376,-5.434391662,0.045926693,2.193386667,496.0897483,102125.9016,-2.21E-05,-1.73E-18,0.149006745,3.76841764,2.193867437,17291
3205,daxing,2016112516,7904,0.863478922,-3.886295684,0.075175106,1.799440241,156.9762005,102100.6653,-1.08E-05,-1.73E-18,0.149006745,7.515478879,1.801009849,18488
3206,daxing,2016112517,7905,-0.029070681,-4.222223814,0.13411509,2.524112949,64.95002771,102125.1701,-7.35E-07,-1.73E-18,0.149031296,9.555054477,2.527673443,16164
3207,daxing,2016112518,7906,-0.924058945,-3.452524409,0.765171754,1.94333684,49.87463306,102197.5872,-4.31E-09,-1.73E-18,0.148491177,67.51786166,2.088551145,18795
3208,daxing,2016112519,7907,-2.012920689,-3.748228135,1.189716897,2.545343594,39.85198058,102153.698,1.31E-06,-1.73E-18,0.148503452,78.70260483,2.809661956,19086
3209,daxing,2016112520,7908,-1.986095427,-3.777581078,1.052337989,2.444380079,34.79923841,102206.3651,2.24E-06,-1.73E-18,0.148503452,73.17560313,2.66127962,19824
3210,daxing,2016112521,7909,-1.656876311,-3.378598477,0.645519156,2.068833546,32.47994693,102180.0316,5.39E-07,-1.73E-18,0.148503452,54.44068822,2.167202626,18472
3211,daxing,2016112522,7910,-0.960638847,-3.111160548,-0.046250123,1.50645733,24.61092225,102146.7489,-2.67E-07,-1.73E-18,0.148491177,-5.524489648,1.507167131,18553
3212,daxing,2016112523,7911,-0.515583375,-2.887208461,-0.725610984,0.405766296,20.80065767,102109.4431,-7.92E-08,-1.73E-18,0.148491177,-190.964225,0.83135888,22030
3213,daxing,2016112600,7912,-0.789932639,-2.838286889,-0.584243655,0.504842643,20.30366664,102088.5958,7.06E-08,-1.73E-18,0.148491177,-154.4715865,0.77214425,22500
3214,daxing,2016112601,7913,-1.093545824,-3.007881673,-0.156596407,0.421807229,16.99039309,102038.4889,2.39E-07,-1.73E-18,0.148491177,-63.98638914,0.449937521,26354
3215,daxing,2016112602,7914,-1.954392846,-3.251402389,-0.235921648,-0.521777026,16.82472941,101979.2385,3.70E-07,-1.73E-18,0.148503452,76.43532459,0.572634516,15333
3216,daxing,2016112603,7915,-2.373842386,-3.453611555,-0.399003707,-0.887887717,18.81269354,101920.7196,2.77E-07,-1.73E-18,0.148528003,76.02167547,0.973421059,13759
3217,daxing,2016112604,7916,-3.748027364,-4.554890506,-0.186731136,-1.12802991,17.98437515,101873.5387,6.51E-07,-1.73E-18,0.148528003,29.52895108,1.143380949,12472
3218,daxing,2016112605,7917,-4.549127213,-5.499620426,0.139876141,-1.448376765,17.90154331,101804.779,8.95E-07,-1.73E-18,0.148503452,-17.3296526,1.455115318,11581
3219,daxing,2016112606,7918,-4.563759174,-5.276755485,0.236484535,-1.556888954,20.55216215,101847.571,8.57E-07,-1.73E-18,0.148491177,-27.13379183,1.574747012,10753
3220,daxing,2016112607,7919,-3.980919405,-5.108247847,0.445655002,-1.046409872,14.42260609,101851.5942,8.20E-07,-1.73E-18,0.148491177,-72.47229129,1.137357464,8502
